Dates,Price,Destination,HotelName,InviaCode,Operator,MealType
"17.6. - 24.6.
							(8 dní)",13190,Rhodos,Happy Days,29379,,All Inclusive
"18.6. - 25.6.
							(8 dní)",11905,Rhodos,Happy Days,29379,Pantour,Polopenze
"18.6. - 25.6.
							(8 dní)",24240,Rhodos,Blue Sea Beach Resort,7981,Maxi Reisen,All Inclusive
"16.6. - 23.6.
							(8 dní)",12951,Rhodos,Loutanis,8576,Travel 2002,All Inclusive
"17.6. - 24.6.
							(8 dní)",12180,Rhodos,Loutanis,8576,My Planet (Travel Planet),All Inclusive
"16.6. - 23.6.
							(8 dní)",18931,Rhodos,Kamari Beach,21462,Exim Tours,All Inclusive
"16.6. - 24.6.
							(9 dní)",18931,Rhodos,Kamari Beach,21462,Exim Tours,All Inclusive
"17.6. - 24.6.
							(8 dní)",17080,Rhodos,Kamari Beach,21462,My Planet (Travel Planet),All Inclusive
"30.6. - 7.7.
							(8 dní)",15928,Rhodos,Evi,27706,Čedok,All Inclusive
"1.7. - 8.7.
							(8 dní)",17150,Rhodos,Evi,27706,,All Inclusive
"2.7. - 9.7.
							(8 dní)",16043,Rhodos,Evi,27706,Electra Tours,All Inclusive
"2.7. - 9.7.
							(8 dní)",24190,Rhodos,Lutania Beach,8583,Blue Style,All Inclusive
"30.6. - 7.7.
							(8 dní)",22481,Rhodos,Labranda Blue Bay Beach,7965,Solartour SK,All Inclusive
"1.7. - 8.7.
							(8 dní)",21890,Rhodos,Labranda Blue Bay Beach,7965,Electra Tours,All Inclusive
"2.7. - 9.7.
							(8 dní)",21104,Rhodos,Labranda Blue Bay Beach,7965,Solartour SK,All Inclusive
"30.6. - 7.7.
							(8 dní)",16182,Rhodos,Loutanis,8576,VTT,All Inclusive
"1.7. - 8.7.
							(8 dní)",13740,Rhodos,Loutanis,8576,My Planet (Travel Planet),All Inclusive
"30.6. - 7.7.
							(8 dní)",23932,Rhodos,Blue Sea Beach Resort,7981,Čedok,Ultra All inclusive
"30.6. - 7.7.
							(8 dní)",21975,Rhodos,Kamari Beach,21462,Brenna,All Inclusive
"1.7. - 8.7.
							(8 dní)",18780,Rhodos,Kamari Beach,21462,,All Inclusive
"1.7. - 8.7.
							(8 dní)",25450,Rhodos,Avra Beach,7942,My Planet (Travel Planet),All Inclusive
"30.6. - 7.7.
							(8 dní)",15821,Rhodos,Nirvana Beach,21860,Solartour SK,Snídaně
"1.7. - 8.7.
							(8 dní)",13840,Rhodos,Nirvana Beach,21860,My Planet (Travel Planet),Snídaně
"2.7. - 9.7.
							(8 dní)",14275,Rhodos,Nirvana Beach,21860,Solartour SK,Snídaně
"23.6. - 30.6.
							(8 dní)",14583,Rhodos,Evi,27706,Travel 2002,All Inclusive
"24.6. - 1.7.
							(8 dní)",11490,Rhodos,Evi,27706,Pantour,All Inclusive
"25.6. - 2.7.
							(8 dní)",15290,Rhodos,Evi,27706,,All Inclusive
"25.6. - 2.7.
							(8 dní)",22290,Rhodos,Lutania Beach,8583,Blue Style,All Inclusive
"23.6. - 30.6.
							(8 dní)",17985,Rhodos,Labranda Blue Bay Beach,7965,Solartour SK,All Inclusive
"24.6. - 1.7.
							(8 dní)",16550,Rhodos,Labranda Blue Bay Beach,7965,Electra Tours,All Inclusive
"25.6. - 2.7.
							(8 dní)",20626,Rhodos,Labranda Blue Bay Beach,7965,Solartour SK,All Inclusive
"24.6. - 1.7.
							(8 dní)",11770,Rhodos,Happy Days,29379,Pantour,Polopenze
"24.6. - 1.7.
							(8 dní)",13180,Rhodos,Happy Days,29379,,All Inclusive
"25.6. - 2.7.
							(8 dní)",11905,Rhodos,Happy Days,29379,My Planet (Travel Planet),Polopenze
"23.6. - 30.6.
							(8 dní)",20372,Rhodos,Blue Sea Beach Resort,7981,Čedok,Ultra All inclusive
"25.6. - 2.7.
							(8 dní)",24240,Rhodos,Blue Sea Beach Resort,7981,,All Inclusive
"23.6. - 30.6.
							(8 dní)",12951,Rhodos,Loutanis,8576,Travel 2002,All Inclusive
"24.6. - 1.7.
							(8 dní)",12540,Rhodos,Loutanis,8576,My Planet (Travel Planet),All Inclusive
"23.6. - 30.6.
							(8 dní)",20451,Rhodos,Kamari Beach,21462,Ancora,All Inclusive
"23.6. - 1.7.
							(9 dní)",25691,Rhodos,Kamari Beach,21462,Exim Tours,All Inclusive
"24.6. - 1.7.
							(8 dní)",17080,Rhodos,Kamari Beach,21462,My Planet (Travel Planet),All Inclusive
"23.6. - 30.6.
							(8 dní)",15927,Rhodos,Stafilia,34585,Travel 2002,Polopenze
"14.7. - 21.7.
							(8 dní)",27336,Rhodos,Sunshine Rhodes,52988,Exim Tours,All Inclusive
"14.7. - 22.7.
							(9 dní)",27336,Rhodos,Sunshine Rhodes,52988,Exim Tours,All Inclusive
"14.7. - 23.7.
							(10 dní)",37490,Rhodos,Sunshine Rhodes,52988,Snail Travel Int.,All Inclusive
"14.7. - 21.7.
							(8 dní)",15098,Rhodos,Evi,27706,Čedok,All Inclusive
"15.7. - 22.7.
							(8 dní)",13390,Rhodos,Evi,27706,,All Inclusive
"16.7. - 23.7.
							(8 dní)",16043,Rhodos,Evi,27706,Pantour,All Inclusive
"16.7. - 23.7.
							(8 dní)",25790,Rhodos,Lutania Beach,8583,Blue Style,All Inclusive
"14.7. - 21.7.
							(8 dní)",20738,Rhodos,Labranda Blue Bay Beach,7965,Solartour SK,All Inclusive
"15.7. - 22.7.
							(8 dní)",18990,Rhodos,Labranda Blue Bay Beach,7965,Electra Tours,All Inclusive
"16.7. - 23.7.
							(8 dní)",20738,Rhodos,Labranda Blue Bay Beach,7965,Solartour SK,All Inclusive
"15.7. - 22.7.
							(8 dní)",13880,Rhodos,Happy Days,29379,My Planet (Travel Planet),All Inclusive
"15.7. - 22.7.
							(8 dní)",12841,Rhodos,Happy Days,29379,Maxi Reisen,Polopenze
"16.7. - 23.7.
							(8 dní)",12557,Rhodos,Happy Days,29379,Maxi Reisen,Polopenze
"14.7. - 21.7.
							(8 dní)",22597,Rhodos,Blue Sea Beach Resort,7981,Čedok,Ultra All inclusive
"14.7. - 21.7.
							(8 dní)",27063,Rhodos,Blue Sea Beach Resort,7981,,All Inclusive
"14.7. - 22.7.
							(9 dní)",26866,Rhodos,Blue Sea Beach Resort,7981,Brenna,Ultra All inclusive
"14.7. - 21.7.
							(8 dní)",16878,Rhodos,Loutanis,8576,VTT,All Inclusive
"15.7. - 22.7.
							(8 dní)",13680,Rhodos,Loutanis,8576,My Planet (Travel Planet),All Inclusive
"14.7. - 21.7.
							(8 dní)",22359,Rhodos,Kamari Beach,21462,Brenna,All Inclusive
"14.7. - 22.7.
							(9 dní)",22501,Rhodos,Kamari Beach,21462,,All Inclusive
"15.7. - 22.7.
							(8 dní)",19620,Rhodos,Kamari Beach,21462,Exim Tours,All Inclusive
"29.9. - 6.10.
							(8 dní)",17574,Rhodos,Avra Beach,7942,VTT,All Inclusive
"29.9. - 8.10.
							(10 dní)",24590,Rhodos,Avra Beach,7942,Snail Travel Int.,All Inclusive
"30.9. - 7.10.
							(8 dní)",14930,Rhodos,Avra Beach,7942,Pantour,All Inclusive
"29.9. - 6.10.
							(8 dní)",15351,Rhodos,Stafilia,34585,Travel 2002,Polopenze
"30.9. - 7.10.
							(8 dní)",13290,Rhodos,Stafilia,34585,Neckermann CZ,Polopenze
"30.9. - 7.10.
							(8 dní)",10790,Rhodos,Nirvana Beach,21860,Pantour,All Inclusive
"29.9. - 6.10.
							(8 dní)",14103,Rhodos,Sun Beach Lindos,99778,Travel 2002,All Inclusive
"29.9. - 6.10.
							(8 dní)",14103,Rhodos,Sun Beach Lindos,99778,Brenna,Light All inclusive
"30.9. - 7.10.
							(8 dní)",13480,Rhodos,Sun Beach Lindos,99778,,All Inclusive
"1.10. - 8.10.
							(8 dní)",12380,Rhodos,Niriides Beach,25813,Fischer,All Inclusive
"29.9. - 6.10.
							(8 dní)",13815,Rhodos,Marathon,29181,Brenna,All Inclusive
"10.6. - 17.6.
							(8 dní)",22810,Rhodos,Sunshine Rhodes,52988,My Planet (Travel Planet),All Inclusive
"30.9. - 7.10.
							(8 dní)",11770,Rhodos,Marathon,29181,,All Inclusive
"1.10. - 8.10.
							(8 dní)",11780,Rhodos,Marathon,29181,My Planet (Travel Planet),All Inclusive
"29.9. - 6.10.
							(8 dní)",16980,Rhodos,Irene Palace,8384,Greece tours,Polopenze
"29.9. - 6.10.
							(8 dní)",16933,Rhodos,Irene Palace,8384,,All Inclusive
"30.9. - 7.10.
							(8 dní)",12770,Rhodos,Irene Palace,8384,Čedok,Polopenze
"29.9. - 6.10.
							(8 dní)",17841,Rhodos,Porto Angeli,8000,Firo Tour,All Inclusive
"9.6. - 16.6.
							(8 dní)",10990,Rhodos,Evi,27706,Čedok,All Inclusive
"10.6. - 17.6.
							(8 dní)",10490,Rhodos,Evi,27706,,All Inclusive
"11.6. - 18.6.
							(8 dní)",13219,Rhodos,Evi,27706,Pantour,All Inclusive
"11.6. - 18.6.
							(8 dní)",21590,Rhodos,Lutania Beach,8583,Blue Style,All Inclusive
"9.6. - 16.6.
							(8 dní)",18681,Rhodos,Labranda Blue Bay Beach,7965,Alexandria,All Inclusive
"10.6. - 17.6.
							(8 dní)",14990,Rhodos,Labranda Blue Bay Beach,7965,Electra Tours,All Inclusive
"11.6. - 18.6.
							(8 dní)",18350,Rhodos,Labranda Blue Bay Beach,7965,Solartour SK,All Inclusive
"10.6. - 17.6.
							(8 dní)",13068,Rhodos,Happy Days,29379,Maxi Reisen,All Inclusive
"10.6. - 17.6.
							(8 dní)",11480,Rhodos,Happy Days,29379,Maxi Reisen,Polopenze
"11.6. - 18.6.
							(8 dní)",11090,Rhodos,Happy Days,29379,Maxi Reisen,Polopenze
"9.6. - 16.6.
							(8 dní)",24601,Rhodos,Blue Sea Beach Resort,7981,Exim Tours,Ultra All inclusive
"9.6. - 17.6.
							(9 dní)",24601,Rhodos,Blue Sea Beach Resort,7981,Exim Tours,Ultra All inclusive
"10.6. - 17.6.
							(8 dní)",23941,Rhodos,Blue Sea Beach Resort,7981,Exim Tours,Ultra All inclusive
"9.6. - 16.6.
							(8 dní)",12663,Rhodos,Loutanis,8576,Travel 2002,All Inclusive
"10.6. - 17.6.
							(8 dní)",10890,Rhodos,Loutanis,8576,Pantour,All Inclusive
"10.6. - 17.6.
							(8 dní)",17264,Rhodos,Kamari Beach,21462,Maxi Reisen,All Inclusive
"18.8. - 25.8.
							(8 dní)",24820,Rhodos,Avra Beach,7942,Fischer,All Inclusive
"18.8. - 27.8.
							(10 dní)",36090,Rhodos,Avra Beach,7942,Snail Travel Int.,All Inclusive
"19.8. - 26.8.
							(8 dní)",24390,Rhodos,Avra Beach,7942,Pantour,All Inclusive
"19.8. - 26.8.
							(8 dní)",16976,Rhodos,Stafilia,34585,Neckermann CZ,Polopenze
"18.8. - 25.8.
							(8 dní)",15568,Rhodos,Nirvana Beach,21860,Solartour SK,Snídaně
"19.8. - 26.8.
							(8 dní)",14040,Rhodos,Nirvana Beach,21860,My Planet (Travel Planet),Snídaně
"19.8. - 26.8.
							(8 dní)",13590,Rhodos,Nirvana Beach,21860,Pantour,All Inclusive
"18.8. - 25.8.
							(8 dní)",18591,Rhodos,Sun Beach Lindos,99778,Ancora,Light All inclusive
"18.8. - 25.8.
							(8 dní)",19095,Rhodos,Sun Beach Lindos,99778,Travel 2002,All Inclusive
"19.8. - 26.8.
							(8 dní)",18390,Rhodos,Sun Beach Lindos,99778,Electra Tours,All Inclusive
"18.8. - 25.8.
							(8 dní)",18591,Rhodos,Niriides Beach,25813,Ancora,All Inclusive
"20.8. - 27.8.
							(8 dní)",18580,Rhodos,Niriides Beach,25813,Fischer,All Inclusive
"18.8. - 25.8.
							(8 dní)",18039,Rhodos,Marathon,29181,Brenna,All Inclusive
"19.8. - 26.8.
							(8 dní)",18228,Rhodos,Marathon,29181,,All Inclusive
"20.8. - 27.8.
							(8 dní)",17393,Rhodos,Marathon,29181,Maxi Reisen,All Inclusive
"18.8. - 25.8.
							(8 dní)",22634,Rhodos,Irene Palace,8384,Fifo SK,All Inclusive
"18.8. - 25.8.
							(8 dní)",20591,Rhodos,Irene Palace,8384,Alexandria,Polopenze
"19.8. - 26.8.
							(8 dní)",22180,Rhodos,Irene Palace,8384,My Planet (Travel Planet),All Inclusive
"18.8. - 25.8.
							(8 dní)",26872,Rhodos,Porto Angeli,8000,Firo Tour,All Inclusive
"25.8. - 1.9.
							(8 dní)",22890,Rhodos,Avra Beach,7942,Fischer,All Inclusive
"25.8. - 3.9.
							(10 dní)",32090,Rhodos,Avra Beach,7942,Snail Travel Int.,All Inclusive
"26.8. - 2.9.
							(8 dní)",20890,Rhodos,Avra Beach,7942,Pantour,All Inclusive
"25.8. - 1.9.
							(8 dní)",16311,Rhodos,Stafilia,34585,Travel 2002,Polopenze
"26.8. - 2.9.
							(8 dní)",15729,Rhodos,Stafilia,34585,Neckermann CZ,Polopenze
"25.8. - 1.9.
							(8 dní)",14360,Rhodos,Nirvana Beach,21860,Solartour SK,Snídaně
"26.8. - 2.9.
							(8 dní)",14240,Rhodos,Nirvana Beach,21860,My Planet (Travel Planet),Snídaně
"26.8. - 2.9.
							(8 dní)",12190,Rhodos,Nirvana Beach,21860,Pantour,All Inclusive
"25.8. - 1.9.
							(8 dní)",18039,Rhodos,Sun Beach Lindos,99778,Travel 2002,All Inclusive
"25.8. - 1.9.
							(8 dní)",18039,Rhodos,Sun Beach Lindos,99778,Brenna,Light All inclusive
"26.8. - 2.9.
							(8 dní)",16780,Rhodos,Sun Beach Lindos,99778,,All Inclusive
"25.8. - 1.9.
							(8 dní)",18591,Rhodos,Niriides Beach,25813,Ancora,All Inclusive
"22.9. - 29.9.
							(8 dní)",15351,Rhodos,Stafilia,34585,Travel 2002,Polopenze
"25.8. - 1.9.
							(8 dní)",15831,Rhodos,Marathon,29181,Brenna,All Inclusive
"26.8. - 2.9.
							(8 dní)",16089,Rhodos,Marathon,29181,,All Inclusive
"27.8. - 3.9.
							(8 dní)",15003,Rhodos,Marathon,29181,Maxi Reisen,All Inclusive
"25.8. - 1.9.
							(8 dní)",22056,Rhodos,Irene Palace,8384,Fifo SK,All Inclusive
"26.8. - 2.9.
							(8 dní)",19340,Rhodos,Irene Palace,8384,My Planet (Travel Planet),Polopenze
"26.8. - 2.9.
							(8 dní)",20550,Rhodos,Irene Palace,8384,My Planet (Travel Planet),All Inclusive
"25.8. - 1.9.
							(8 dní)",26032,Rhodos,Porto Angeli,8000,Firo Tour,All Inclusive
"23.9. - 30.9.
							(8 dní)",13595,Rhodos,Stafilia,34585,Neckermann CZ,Polopenze
"22.9. - 29.9.
							(8 dní)",22790,Rhodos,Avra Beach,7942,Inex,All Inclusive
"23.9. - 30.9.
							(8 dní)",19690,Rhodos,Avra Beach,7942,Electra Tours,All Inclusive
"24.9. - 1.10.
							(8 dní)",21890,Rhodos,Avra Beach,7942,Fischer,All Inclusive
"22.9. - 29.9.
							(8 dní)",14219,Rhodos,Nirvana Beach,21860,Solartour SK,Snídaně
"23.9. - 30.9.
							(8 dní)",11940,Rhodos,Nirvana Beach,21860,My Planet (Travel Planet),Snídaně
"23.9. - 30.9.
							(8 dní)",11490,Rhodos,Nirvana Beach,21860,Pantour,All Inclusive
"22.9. - 29.9.
							(8 dní)",15255,Rhodos,Sun Beach Lindos,99778,Brenna,Light All inclusive
"22.9. - 29.9.
							(8 dní)",15255,Rhodos,Sun Beach Lindos,99778,,All Inclusive
"23.9. - 30.9.
							(8 dní)",14390,Rhodos,Sun Beach Lindos,99778,Travel 2002,All Inclusive
"22.9. - 29.9.
							(8 dní)",16359,Rhodos,Niriides Beach,25813,Ancora,All Inclusive
"23.9. - 30.9.
							(8 dní)",17790,Rhodos,Niriides Beach,25813,Electra Tours,All Inclusive
"24.9. - 1.10.
							(8 dní)",16580,Rhodos,Niriides Beach,25813,Fischer,All Inclusive
"23.9. - 30.9.
							(8 dní)",13380,Rhodos,Marathon,29181,My Planet (Travel Planet),All Inclusive
"24.9. - 1.10.
							(8 dní)",13388,Rhodos,Marathon,29181,Maxi Reisen,All Inclusive
"22.9. - 29.9.
							(8 dní)",16287,Rhodos,Irene Palace,8384,Fifo SK,All Inclusive
"23.9. - 30.9.
							(8 dní)",16620,Rhodos,Irene Palace,8384,My Planet (Travel Planet),Polopenze
"23.9. - 30.9.
							(8 dní)",18030,Rhodos,Irene Palace,8384,My Planet (Travel Planet),All Inclusive
"22.9. - 29.9.
							(8 dní)",21666,Rhodos,Porto Angeli,8000,Firo Tour,All Inclusive
"11.8. - 18.8.
							(8 dní)",16311,Rhodos,Stafilia,34585,Travel 2002,Polopenze
"11.8. - 18.8.
							(8 dní)",30190,Rhodos,Avra Beach,7942,Inex,All Inclusive
"12.8. - 19.8.
							(8 dní)",30190,Rhodos,Avra Beach,7942,Inex,All Inclusive
"13.8. - 20.8.
							(8 dní)",30190,Rhodos,Avra Beach,7942,Inex,All Inclusive
"11.8. - 18.8.
							(8 dní)",15568,Rhodos,Nirvana Beach,21860,Solartour SK,Snídaně
"12.8. - 19.8.
							(8 dní)",14380,Rhodos,Nirvana Beach,21860,My Planet (Travel Planet),Snídaně
"12.8. - 19.8.
							(8 dní)",13590,Rhodos,Nirvana Beach,21860,Pantour,All Inclusive
"11.8. - 18.8.
							(8 dní)",19095,Rhodos,Sun Beach Lindos,99778,Travel 2002,All Inclusive
"11.8. - 18.8.
							(8 dní)",18591,Rhodos,Sun Beach Lindos,99778,Ancora,Light All inclusive
"12.8. - 19.8.
							(8 dní)",18390,Rhodos,Sun Beach Lindos,99778,Electra Tours,All Inclusive
"11.8. - 18.8.
							(8 dní)",18591,Rhodos,Niriides Beach,25813,Ancora,All Inclusive
"13.8. - 20.8.
							(8 dní)",18580,Rhodos,Niriides Beach,25813,Fischer,All Inclusive
"11.8. - 18.8.
							(8 dní)",18039,Rhodos,Marathon,29181,Brenna,All Inclusive
"12.8. - 19.8.
							(8 dní)",17380,Rhodos,Marathon,29181,,All Inclusive
"13.8. - 20.8.
							(8 dní)",17393,Rhodos,Marathon,29181,My Planet (Travel Planet),All Inclusive
"11.8. - 18.8.
							(8 dní)",22634,Rhodos,Irene Palace,8384,Fifo SK,All Inclusive
"11.8. - 18.8.
							(8 dní)",22881,Rhodos,Irene Palace,8384,VTT,Polopenze
"12.8. - 19.8.
							(8 dní)",21500,Rhodos,Irene Palace,8384,My Planet (Travel Planet),All Inclusive
"11.8. - 18.8.
							(8 dní)",26872,Rhodos,Porto Angeli,8000,Firo Tour,All Inclusive
"1.9. - 8.9.
							(8 dní)",22070,Rhodos,Avra Beach,7942,Fischer,All Inclusive
"1.9. - 10.9.
							(10 dní)",30890,Rhodos,Avra Beach,7942,Snail Travel Int.,All Inclusive
"2.9. - 9.9.
							(8 dní)",20490,Rhodos,Avra Beach,7942,Pantour,All Inclusive
"1.9. - 8.9.
							(8 dní)",15927,Rhodos,Stafilia,34585,Brenna,Polopenze
"1.9. - 8.9.
							(8 dní)",13207,Rhodos,Nirvana Beach,21860,Solartour SK,Snídaně
"2.9. - 9.9.
							(8 dní)",13040,Rhodos,Nirvana Beach,21860,My Planet (Travel Planet),Snídaně
"2.9. - 9.9.
							(8 dní)",12190,Rhodos,Nirvana Beach,21860,Pantour,All Inclusive
"1.9. - 8.9.
							(8 dní)",17661,Rhodos,Sun Beach Lindos,99778,Ancora,Light All inclusive
"1.9. - 8.9.
							(8 dní)",17661,Rhodos,Niriides Beach,25813,Ancora,All Inclusive
"3.9. - 10.9.
							(8 dní)",17650,Rhodos,Niriides Beach,25813,Fischer,All Inclusive
"2.9. - 9.9.
							(8 dní)",15733,Rhodos,Marathon,29181,Maxi Reisen,All Inclusive
"3.9. - 10.9.
							(8 dní)",15003,Rhodos,Marathon,29181,Maxi Reisen,All Inclusive
"1.9. - 8.9.
							(8 dní)",20325,Rhodos,Irene Palace,8384,Fifo SK,All Inclusive
"2.9. - 9.9.
							(8 dní)",19340,Rhodos,Irene Palace,8384,My Planet (Travel Planet),Polopenze
"2.9. - 9.9.
							(8 dní)",19670,Rhodos,Irene Palace,8384,My Planet (Travel Planet),All Inclusive
"1.9. - 8.9.
							(8 dní)",23791,Rhodos,Porto Angeli,8000,Firo Tour,All Inclusive
"2.6. - 9.6.
							(8 dní)",19767,Rhodos,Sunshine Rhodes,52988,Brenna,All Inclusive
"2.6. - 11.6.
							(10 dní)",26390,Rhodos,Sunshine Rhodes,52988,,All Inclusive
"3.6. - 10.6.
							(8 dní)",18490,Rhodos,Sunshine Rhodes,52988,Snail Travel Int.,All Inclusive
"2.6. - 9.6.
							(8 dní)",11778,Rhodos,Evi,27706,Čedok,All Inclusive
"3.6. - 10.6.
							(8 dní)",10790,Rhodos,Evi,27706,,All Inclusive
"4.6. - 11.6.
							(8 dní)",11980,Rhodos,Evi,27706,Pantour,All Inclusive
"4.6. - 11.6.
							(8 dní)",20090,Rhodos,Lutania Beach,8583,Blue Style,All Inclusive
"2.6. - 9.6.
							(8 dní)",14865,Rhodos,Labranda Blue Bay Beach,7965,Solartour SK,All Inclusive
"3.6. - 10.6.
							(8 dní)",14300,Rhodos,Labranda Blue Bay Beach,7965,My Planet (Travel Planet),All Inclusive
"4.6. - 11.6.
							(8 dní)",18051,Rhodos,Labranda Blue Bay Beach,7965,Alexandria,All Inclusive
"3.6. - 10.6.
							(8 dní)",10290,Rhodos,Happy Days,29379,Pantour,Polopenze
"3.6. - 10.6.
							(8 dní)",11690,Rhodos,Happy Days,29379,,All Inclusive
"4.6. - 11.6.
							(8 dní)",10764,Rhodos,Happy Days,29379,Pantour,Polopenze
"2.6. - 9.6.
							(8 dní)",19482,Rhodos,Blue Sea Beach Resort,7981,Čedok,Ultra All inclusive
"3.6. - 10.6.
							(8 dní)",21063,Rhodos,Blue Sea Beach Resort,7981,,All Inclusive
"4.6. - 11.6.
							(8 dní)",20110,Rhodos,Blue Sea Beach Resort,7981,Maxi Reisen,All Inclusive
"2.6. - 9.6.
							(8 dní)",12663,Rhodos,Loutanis,8576,Travel 2002,All Inclusive
"3.6. - 10.6.
							(8 dní)",11380,Rhodos,Loutanis,8576,My Planet (Travel Planet),All Inclusive
"2.6. - 9.6.
							(8 dní)",17367,Rhodos,Kamari Beach,21462,Brenna,All Inclusive
"3.6. - 10.6.
							(8 dní)",14780,Rhodos,Kamari Beach,21462,,All Inclusive
"4.6. - 11.6.
							(8 dní)",15818,Rhodos,Kamari Beach,21462,My Planet (Travel Planet),All Inclusive
"4.8. - 11.8.
							(8 dní)",16311,Rhodos,Stafilia,34585,Travel 2002,Polopenze
"4.8. - 11.8.
							(8 dní)",30190,Rhodos,Avra Beach,7942,Inex,All Inclusive
"5.8. - 12.8.
							(8 dní)",30190,Rhodos,Avra Beach,7942,Inex,All Inclusive
"6.8. - 13.8.
							(8 dní)",25650,Rhodos,Avra Beach,7942,Fischer,All Inclusive
"4.8. - 11.8.
							(8 dní)",14416,Rhodos,Nirvana Beach,21860,Solartour SK,Snídaně
"5.8. - 12.8.
							(8 dní)",14380,Rhodos,Nirvana Beach,21860,My Planet (Travel Planet),Snídaně
"5.8. - 12.8.
							(8 dní)",13590,Rhodos,Nirvana Beach,21860,Pantour,All Inclusive
"4.8. - 11.8.
							(8 dní)",18591,Rhodos,Sun Beach Lindos,99778,Ancora,Light All inclusive
"4.8. - 11.8.
							(8 dní)",18591,Rhodos,Niriides Beach,25813,Ancora,All Inclusive
"8.9. - 15.9.
							(8 dní)",23142,Rhodos,Avra Beach,7942,VTT,All Inclusive
"6.8. - 13.8.
							(8 dní)",18580,Rhodos,Niriides Beach,25813,Fischer,All Inclusive
"4.8. - 11.8.
							(8 dní)",18039,Rhodos,Marathon,29181,Brenna,All Inclusive
"5.8. - 12.8.
							(8 dní)",18228,Rhodos,Marathon,29181,,All Inclusive
"6.8. - 13.8.
							(8 dní)",17393,Rhodos,Marathon,29181,Maxi Reisen,All Inclusive
"4.8. - 11.8.
							(8 dní)",22915,Rhodos,Irene Palace,8384,Fifo SK,All Inclusive
"5.8. - 12.8.
							(8 dní)",22730,Rhodos,Irene Palace,8384,My Planet (Travel Planet),All Inclusive
"5.8. - 12.8.
							(8 dní)",22060,Rhodos,Irene Palace,8384,My Planet (Travel Planet),Polopenze
"4.8. - 11.8.
							(8 dní)",26872,Rhodos,Porto Angeli,8000,Firo Tour,All Inclusive
"8.9. - 17.9.
							(10 dní)",30890,Rhodos,Avra Beach,7942,Snail Travel Int.,All Inclusive
"9.9. - 16.9.
							(8 dní)",21090,Rhodos,Avra Beach,7942,Pantour,All Inclusive
"8.9. - 15.9.
							(8 dní)",14360,Rhodos,Nirvana Beach,21860,Solartour SK,Snídaně
"9.9. - 16.9.
							(8 dní)",13140,Rhodos,Nirvana Beach,21860,My Planet (Travel Planet),Snídaně
"9.9. - 16.9.
							(8 dní)",12690,Rhodos,Nirvana Beach,21860,Pantour,All Inclusive
"8.9. - 15.9.
							(8 dní)",16695,Rhodos,Sun Beach Lindos,99778,Brenna,Light All inclusive
"8.9. - 15.9.
							(8 dní)",16695,Rhodos,Sun Beach Lindos,99778,,All Inclusive
"9.9. - 16.9.
							(8 dní)",16050,Rhodos,Sun Beach Lindos,99778,Travel 2002,All Inclusive
"8.9. - 15.9.
							(8 dní)",17289,Rhodos,Niriides Beach,25813,Ancora,All Inclusive
"9.9. - 16.9.
							(8 dní)",18150,Rhodos,Niriides Beach,25813,Electra Tours,All Inclusive
"10.9. - 17.9.
							(8 dní)",17270,Rhodos,Niriides Beach,25813,Fischer,All Inclusive
"9.9. - 16.9.
							(8 dní)",14700,Rhodos,Marathon,29181,My Planet (Travel Planet),All Inclusive
"10.9. - 17.9.
							(8 dní)",14708,Rhodos,Marathon,29181,Maxi Reisen,All Inclusive
"8.9. - 15.9.
							(8 dní)",18594,Rhodos,Irene Palace,8384,Fifo SK,All Inclusive
"9.9. - 16.9.
							(8 dní)",19340,Rhodos,Irene Palace,8384,My Planet (Travel Planet),Polopenze
